date,day_of_week,month,year,day_of_month,quarter,is_ramadan,is_payday,is_navruz,transaction_volume,avg_transaction_value,region
2022-12-27,1,12,2022,27,4,0.0,0,0,2828539,17722,Namangan
2022-12-28,2,12,2022,28,4,0.0,0,0,2790032,16754,Fergana
2022-12-29,3,12,2022,29,4,0.0,0,0,2892367,17429,Tashkent
2022-12-30,4,12,2022,30,4,0.0,0,0,2826934,17547,Tashkent
2022-12-31,5,12,2022,31,4,0.0,0,0,2137115,17465,Samarkand
2023-01-01,6,1,2023,1,1,0.0,0,0,2329805,16452,Tashkent
2023-01-02,0,1,2023,2,1,0.0,0,0,3117126,17236,Tashkent
2023-01-03,1,1,2023,3,1,0.0,0,0,3039049,17411,Tashkent
2023-01-04,2,1,2023,4,1,0.0,0,0,3075639,17129,Tashkent
2023-01-05,3,1,2023,5,1,0.0,0,0,3225628,15458,Namangan
2023-01-06,4,1,2023,6,1,0.0,0,0,3364796,17259,Tashkent
2023-01-07,5,1,2023,7,1,0.0,0,0,2501173,18904,Tashkent
2023-01-08,6,1,2023,8,1,0.0,0,0,2346509,16849,Samarkand
2023-01-09,0,1,2023,9,1,0.0,0,0,3218403,16559,Namangan
2023-01-10,1,1,2023,10,1,0.0,1,0,4045938,17443,Tashkent
2023-01-11,2,1,2023,11,1,0.0,0,0,3090286,17398,Tashkent
2023-01-12,3,1,2023,12,1,0.0,0,0,3153246,18106,Tashkent
2023-01-13,4,1,2023,13,1,0.0,0,0,3174801,16149,Fergana
2023-01-14,5,1,2023,14,1,0.0,0,0,2399227,17744,Samarkand
2023-01-15,6,1,2023,15,1,0.0,0,0,2543387,17634,Namangan
2023-01-16,0,1,2023,16,1,0.0,0,0,3165648,17052,Andijan
2023-01-17,1,1,2023,17,1,0.0,0,0,3237170,17440,Fergana
2023-01-18,2,1,2023,18,1,0.0,0,0,3073332,17996,Samarkand
2023-01-19,3,1,2023,19,1,0.0,0,0,3133355,17874,Samarkand
2023-01-20,4,1,2023,20,1,0.0,0,0,3284102,16265,Tashkent
2023-01-21,5,1,2023,21,1,0.0,0,0,2454616,17839,Andijan
2023-01-22,6,1,2023,22,1,0.0,0,0,2666171,17135,Tashkent
2023-01-23,0,1,2023,23,1,0.0,0,0,3148868,17248,Tashkent
2023-01-24,1,1,2023,24,1,0.0,0,0,3231527,17252,Fergana
2023-01-25,2,1,2023,25,1,0.0,1,0,4056551,17077,Tashkent
2023-01-26,3,1,2023,26,1,0.0,0,0,3026176,18154,Samarkand
2023-01-27,4,1,2023,27,1,0.0,0,0,2984767,17137,Samarkand
2023-01-28,5,1,2023,28,1,0.0,0,0,2353676,16312,Tashkent
2023-01-29,6,1,2023,29,1,0.0,0,0,2635481,16896,Namangan
2023-01-30,0,1,2023,30,1,0.0,0,0,3148058,17357,Tashkent
2023-01-31,1,1,2023,31,1,0.0,0,0,3551542,18201,Tashkent
2023-02-01,2,2,2023,1,1,0.0,0,0,2673416,17704,Samarkand
2023-02-02,3,2,2023,2,1,0.0,0,0,2757682,16545,Fergana
2023-02-03,4,2,2023,3,1,0.0,0,0,2908805,19217,Fergana
2023-02-04,5,2,2023,4,1,0.0,0,0,2310493,17444,Tashkent
2023-02-05,6,2,2023,5,1,0.0,0,0,2317202,18256,Samarkand
2023-02-06,0,2,2023,6,1,0.0,0,0,2879562,17118,Tashkent
2023-02-07,1,2,2023,7,1,0.0,0,0,2861744,17669,Andijan
2023-02-08,2,2,2023,8,1,0.0,0,0,2816683,17918,Tashkent
2023-02-09,3,2,2023,9,1,0.0,0,0,2839549,18224,Fergana
2023-02-10,4,2,2023,10,1,0.0,1,0,3288371,18099,Tashkent
2023-02-11,5,2,2023,11,1,0.0,0,0,2081208,17954,Tashkent
2023-02-12,6,2,2023,12,1,0.0,0,0,2153166,17008,Samarkand
2023-02-13,0,2,2023,13,1,0.0,0,0,2744379,16806,Namangan
2023-02-14,1,2,2023,14,1,0.0,0,0,2715402,17533,Samarkand
2023-02-15,2,2,2023,15,1,0.0,0,0,2844992,18017,Andijan
2023-02-16,3,2,2023,16,1,0.0,0,0,2876101,17096,Samarkand
2023-02-17,4,2,2023,17,1,0.0,0,0,2782405,18130,Samarkand
2023-02-18,5,2,2023,18,1,0.0,0,0,2292390,18443,Tashkent
2023-02-19,6,2,2023,19,1,0.0,0,0,2067377,16551,Namangan
2023-02-20,0,2,2023,20,1,0.0,0,0,2758147,16618,Tashkent
2023-02-21,1,2,2023,21,1,0.0,0,0,2702274,17179,Namangan
2023-02-22,2,2,2023,22,1,0.0,0,0,2576521,17541,Andijan
2023-02-23,3,2,2023,23,1,0.0,0,0,2777560,16879,Andijan
2023-02-24,4,2,2023,24,1,0.0,0,0,2775563,18384,Samarkand
2023-02-25,5,2,2023,25,1,0.0,1,0,2817222,17645,Fergana
2023-02-26,6,2,2023,26,1,0.0,0,0,2234223,17341,Fergana
2023-02-27,0,2,2023,27,1,0.0,0,0,2681711,16164,Tashkent
2023-02-28,1,2,2023,28,1,0.0,0,0,3006203,16263,Samarkand
2023-03-01,2,3,2023,1,1,0.0,0,0,3865567,17544,Tashkent
2023-03-02,3,3,2023,2,1,0.0,0,0,3774581,15617,Samarkand
2023-03-03,4,3,2023,3,1,0.0,0,0,3658385,18137,Tashkent
2023-03-04,5,3,2023,4,1,0.0,0,0,2771469,17203,Tashkent
2023-03-05,6,3,2023,5,1,0.0,0,0,2841582,19928,Tashkent
2023-03-06,0,3,2023,6,1,0.0,0,0,3862446,19183,Tashkent
2023-03-07,1,3,2023,7,1,0.0,0,0,3983655,17195,Samarkand
2023-03-08,2,3,2023,8,1,0.0,0,0,3936420,17259,Tashkent
2023-03-09,3,3,2023,9,1,0.0,0,0,3638148,18144,Samarkand
2023-03-10,4,3,2023,10,1,0.0,1,0,4327997,18714,Tashkent
2023-03-11,5,3,2023,11,1,0.0,0,0,2915615,16044,Samarkand
2023-03-12,6,3,2023,12,1,0.0,0,0,2696479,15929,Samarkand
2023-03-13,0,3,2023,13,1,0.0,0,0,3771475,16864,Samarkand
2023-03-14,1,3,2023,14,1,0.0,0,0,3704509,17831,Fergana
2023-03-15,2,3,2023,15,1,0.0,0,0,3660153,17766,Tashkent
2023-03-16,3,3,2023,16,1,0.0,0,0,3494740,18228,Fergana
2023-03-17,4,3,2023,17,1,0.0,0,0,3812779,16416,Tashkent
2023-03-18,5,3,2023,18,1,0.0,0,0,2854431,15526,Samarkand
2023-03-19,6,3,2023,19,1,0.0,0,0,2782456,18069,Samarkand
2023-03-20,0,3,2023,20,1,0.0,0,1,4475567,16723,Tashkent
2023-03-21,1,3,2023,21,1,0.0,0,1,5055242,15775,Fergana
2023-03-22,2,3,2023,22,1,1.0,0,1,4773280,17509,Samarkand
2023-03-23,3,3,2023,23,1,1.0,0,1,4757533,18031,Tashkent
2023-03-24,4,3,2023,24,1,1.0,0,0,3246852,17302,Tashkent
2023-03-25,5,3,2023,25,1,1.0,1,0,3074048,17037,Tashkent
2023-03-26,6,3,2023,26,1,1.0,0,0,2632555,17280,Andijan
2023-03-27,0,3,2023,27,1,1.0,0,0,3183351,17114,Fergana
2023-03-28,1,3,2023,28,1,1.0,0,0,3358648,16336,Tashkent
2023-03-29,2,3,2023,29,1,1.0,0,0,3423187,16846,Tashkent
2023-03-30,3,3,2023,30,1,1.0,0,0,3487378,17838,Samarkand
2023-03-31,4,3,2023,31,1,1.0,0,0,3313731,17682,Namangan
2023-04-01,5,4,2023,1,2,1.0,0,0,2019704,17562,Tashkent
2023-04-02,6,4,2023,2,2,1.0,0,0,1966451,16635,Tashkent
2023-04-03,0,4,2023,3,2,1.0,0,0,2528581,17290,Namangan
2023-04-04,1,4,2023,4,2,1.0,0,0,2593588,15697,Tashkent
2023-04-05,2,4,2023,5,2,1.0,0,0,2658017,17585,Tashkent
2023-04-06,3,4,2023,6,2,1.0,0,0,2717559,18589,Andijan
2023-04-07,4,4,2023,7,2,1.0,0,0,2539680,16270,Samarkand
2023-04-08,5,4,2023,8,2,1.0,0,0,2170753,16984,Tashkent
2023-04-09,6,4,2023,9,2,1.0,0,0,2027953,17719,Tashkent
2023-04-10,0,4,2023,10,2,1.0,1,0,3206688,18462,Tashkent
2023-04-11,1,4,2023,11,2,1.0,0,0,2554224,17104,Tashkent
2023-04-12,2,4,2023,12,2,1.0,0,0,2379627,16913,Namangan
2023-04-13,3,4,2023,13,2,1.0,0,0,2730661,15895,Tashkent
2023-04-14,4,4,2023,14,2,1.0,0,0,2717441,17556,Fergana
2023-04-15,5,4,2023,15,2,1.0,0,0,2037481,19111,Andijan
2023-04-16,6,4,2023,16,2,1.0,0,0,2067949,17702,Tashkent
2023-04-17,0,4,2023,17,2,1.0,0,0,2700995,17466,Tashkent
2023-04-18,1,4,2023,18,2,1.0,0,0,2483086,17745,Samarkand
2023-04-19,2,4,2023,19,2,1.0,0,0,2594784,17482,Andijan
2023-04-20,3,4,2023,20,2,1.0,0,0,2737429,16844,Namangan
2023-04-21,4,4,2023,21,2,1.0,0,0,2522168,18157,Tashkent
2023-04-22,5,4,2023,22,2,0.0,0,0,2383306,17682,Fergana
2023-04-23,6,4,2023,23,2,0.0,0,0,2229715,17519,Samarkand
2023-04-24,0,4,2023,24,2,0.0,0,0,3081638,16728,Andijan
2023-04-25,1,4,2023,25,2,0.0,1,0,3688612,18555,Tashkent
2023-04-26,2,4,2023,26,2,0.0,0,0,2834568,18047,Samarkand
2023-04-27,3,4,2023,27,2,0.0,0,0,3174223,17077,Namangan
2023-04-28,4,4,2023,28,2,0.0,0,0,2946306,18324,Tashkent
2023-04-29,5,4,2023,29,2,0.0,0,0,2292901,17128,Samarkand
2023-04-30,6,4,2023,30,2,0.0,0,0,2390746,16904,Tashkent
2023-05-01,0,5,2023,1,2,0.0,0,0,3312995,16925,Tashkent
2023-05-02,1,5,2023,2,2,0.0,0,0,3041345,16120,Tashkent
2023-05-03,2,5,2023,3,2,0.0,0,0,3180682,17917,Andijan
2023-05-04,3,5,2023,4,2,0.0,0,0,3230021,16079,Tashkent
2023-05-05,4,5,2023,5,2,0.0,0,0,3266367,16564,Samarkand
2023-05-06,5,5,2023,6,2,0.0,0,0,2498656,15890,Fergana
2023-05-07,6,5,2023,7,2,0.0,0,0,2446798,17485,Tashkent
2023-05-08,0,5,2023,8,2,0.0,0,0,3080887,17437,Samarkand
2023-05-09,1,5,2023,9,2,0.0,0,0,3200065,17300,Fergana
2023-05-10,2,5,2023,10,2,0.0,1,0,3726987,16730,Namangan
2023-05-11,3,5,2023,11,2,0.0,0,0,2821212,16630,Samarkand
2023-05-12,4,5,2023,12,2,0.0,0,0,3253050,17943,Fergana
2023-05-13,5,5,2023,13,2,0.0,0,0,2586199,17135,Tashkent
2023-05-14,6,5,2023,14,2,0.0,0,0,2261963,17832,Andijan
2023-05-15,0,5,2023,15,2,0.0,0,0,3075920,16874,Tashkent
2023-05-16,1,5,2023,16,2,0.0,0,0,3287561,17730,Fergana
2023-05-17,2,5,2023,17,2,0.0,0,0,3475088,18632,Tashkent
2023-05-18,3,5,2023,18,2,0.0,0,0,3216240,18061,Andijan
2023-05-19,4,5,2023,19,2,0.0,0,0,3122640,17266,Fergana
2023-05-20,5,5,2023,20,2,0.0,0,0,2492478,17805,Fergana
2023-05-21,6,5,2023,21,2,0.0,0,0,2651183,17410,Tashkent
2023-05-22,0,5,2023,22,2,0.0,0,0,3141195,17613,Tashkent
2023-05-23,1,5,2023,23,2,0.0,0,0,3124086,17350,Samarkand
2023-05-24,2,5,2023,24,2,0.0,0,0,3167627,17482,Fergana
2023-05-25,3,5,2023,25,2,0.0,1,0,3793553,17787,Tashkent
2023-05-26,4,5,2023,26,2,0.0,0,0,3251369,16826,Andijan
2023-05-27,5,5,2023,27,2,0.0,0,0,2689977,16811,Namangan
2023-05-28,6,5,2023,28,2,0.0,0,0,2560648,16517,Tashkent
2023-05-29,0,5,2023,29,2,0.0,0,0,3211012,16351,Namangan
2023-05-30,1,5,2023,30,2,0.0,0,0,3208618,16661,Samarkand
2023-05-31,2,5,2023,31,2,0.0,0,0,3046104,17766,Samarkand
2023-06-01,3,6,2023,1,2,0.0,0,0,3201868,16927,Tashkent
2023-06-02,4,6,2023,2,2,0.0,0,0,3085616,18056,Samarkand
2023-06-03,5,6,2023,3,2,0.0,0,0,2398906,17676,Fergana
2023-06-04,6,6,2023,4,2,0.0,0,0,2727294,16077,Tashkent
2023-06-05,0,6,2023,5,2,0.0,0,0,3140239,18179,Samarkand
2023-06-06,1,6,2023,6,2,0.0,0,0,3012398,18308,Fergana
2023-06-07,2,6,2023,7,2,0.0,0,0,3055423,16867,Fergana
2023-06-08,3,6,2023,8,2,0.0,0,0,3253995,18002,Tashkent
2023-06-09,4,6,2023,9,2,0.0,0,0,3127832,16984,Namangan
2023-06-10,5,6,2023,10,2,0.0,1,0,2794929,17751,Samarkand
2023-06-11,6,6,2023,11,2,0.0,0,0,2522291,16665,Tashkent
2023-06-12,0,6,2023,12,2,0.0,0,0,3038245,16246,Tashkent
2023-06-13,1,6,2023,13,2,0.0,0,0,3358441,17377,Samarkand
2023-06-14,2,6,2023,14,2,0.0,0,0,3262078,17588,Namangan
2023-06-15,3,6,2023,15,2,0.0,0,0,3073647,17372,Tashkent
2023-06-16,4,6,2023,16,2,0.0,0,0,3292808,16747,Fergana
2023-06-17,5,6,2023,17,2,0.0,0,0,2451914,17378,Tashkent
2023-06-18,6,6,2023,18,2,0.0,0,0,2530837,17916,Samarkand
2023-06-19,0,6,2023,19,2,0.0,0,0,3201192,17669,Andijan
2023-06-20,1,6,2023,20,2,0.0,0,0,3036571,17854,Fergana
2023-06-21,2,6,2023,21,2,0.0,0,0,3064672,17175,Tashkent
2023-06-22,3,6,2023,22,2,0.0,0,0,3278028,18652,Samarkand
2023-06-23,4,6,2023,23,2,0.0,0,0,3108804,16778,Tashkent
2023-06-24,5,6,2023,24,2,0.0,0,0,2420152,18112,Tashkent
2023-06-25,6,6,2023,25,2,0.0,1,0,2888841,18671,Fergana
2023-06-26,0,6,2023,26,2,0.0,0,0,3212571,18114,Fergana
2023-06-27,1,6,2023,27,2,0.0,0,0,3422577,17570,Tashkent
2023-06-28,2,6,2023,28,2,0.0,0,0,3029295,17313,Andijan
2023-06-29,3,6,2023,29,2,0.0,0,0,3170179,18568,Samarkand
2023-06-30,4,6,2023,30,2,0.0,0,0,3348862,16605,Tashkent
2023-07-01,5,7,2023,1,3,0.0,0,0,2441236,16970,Samarkand
2023-07-02,6,7,2023,2,3,0.0,0,0,2495474,17432,Samarkand
2023-07-03,0,7,2023,3,3,0.0,0,0,3011480,18744,Samarkand
2023-07-04,1,7,2023,4,3,0.0,0,0,3201739,18061,Samarkand
2023-07-05,2,7,2023,5,3,0.0,0,0,3126902,16986,Samarkand
2023-07-06,3,7,2023,6,3,0.0,0,0,3277492,17516,Tashkent
2023-07-07,4,7,2023,7,3,0.0,0,0,3305735,17276,Namangan
2023-07-08,5,7,2023,8,3,0.0,0,0,2718845,17203,Samarkand
2023-07-09,6,7,2023,9,3,0.0,0,0,2522918,18558,Tashkent
2023-07-10,0,7,2023,10,3,0.0,1,0,3910266,16681,Fergana
2023-07-11,1,7,2023,11,3,0.0,0,0,3191216,19069,Andijan
2023-07-12,2,7,2023,12,3,0.0,0,0,3124516,18448,Andijan
2023-07-13,3,7,2023,13,3,0.0,0,0,3214929,18661,Tashkent
2023-07-14,4,7,2023,14,3,0.0,0,0,3137168,17422,Tashkent
2023-07-15,5,7,2023,15,3,0.0,0,0,2495056,17676,Samarkand
2023-07-16,6,7,2023,16,3,0.0,0,0,2611194,16652,Tashkent
2023-07-17,0,7,2023,17,3,0.0,0,0,3054641,17383,Andijan
2023-07-18,1,7,2023,18,3,0.0,0,0,3330735,18201,Tashkent
2023-07-19,2,7,2023,19,3,0.0,0,0,3356170,18846,Tashkent
2023-07-20,3,7,2023,20,3,0.0,0,0,3175842,16927,Tashkent
2023-07-21,4,7,2023,21,3,0.0,0,0,2922569,17524,Tashkent
2023-07-22,5,7,2023,22,3,0.0,0,0,2432531,17699,Fergana
2023-07-23,6,7,2023,23,3,0.0,0,0,2624720,16707,Samarkand
2023-07-24,0,7,2023,24,3,0.0,0,0,3198851,18300,Tashkent
2023-07-25,1,7,2023,25,3,0.0,1,0,3753222,17251,Tashkent
2023-07-26,2,7,2023,26,3,0.0,0,0,3142470,17678,Samarkand
2023-07-27,3,7,2023,27,3,0.0,0,0,3317889,17476,Tashkent
2023-07-28,4,7,2023,28,3,0.0,0,0,3282944,17210,Samarkand
2023-07-29,5,7,2023,29,3,0.0,0,0,2484055,17839,Samarkand
2023-07-30,6,7,2023,30,3,0.0,0,0,2473326,17676,Fergana
2023-07-31,0,7,2023,31,3,0.0,0,0,3170415,17554,Andijan
2023-08-01,1,8,2023,1,3,0.0,0,0,3234048,17272,Andijan
2023-08-02,2,8,2023,2,3,0.0,0,0,3577957,18114,Andijan
2023-08-03,3,8,2023,3,3,0.0,0,0,3320290,19185,Tashkent
2023-08-04,4,8,2023,4,3,0.0,0,0,3530421,17977,Tashkent
2023-08-05,5,8,2023,5,3,0.0,0,0,2788044,18666,Tashkent
2023-08-06,6,8,2023,6,3,0.0,0,0,2735388,16760,Namangan
2023-08-07,0,8,2023,7,3,0.0,0,0,3316842,18002,Andijan
2023-08-08,1,8,2023,8,3,0.0,0,0,3432535,17002,Namangan
2023-08-09,2,8,2023,9,3,0.0,0,0,3377584,16701,Tashkent
2023-08-10,3,8,2023,10,3,0.0,1,0,3978927,17295,Andijan
2023-08-11,4,8,2023,11,3,0.0,0,0,3430547,18844,Tashkent
2023-08-12,5,8,2023,12,3,0.0,0,0,2519115,18654,Tashkent
2023-08-13,6,8,2023,13,3,0.0,0,0,2771755,18091,Tashkent
2023-08-14,0,8,2023,14,3,0.0,0,0,3332155,16674,Tashkent
2023-08-15,1,8,2023,15,3,0.0,0,0,3425485,17747,Samarkand
2023-08-16,2,8,2023,16,3,0.0,0,0,3439571,18149,Tashkent
2023-08-17,3,8,2023,17,3,0.0,0,0,3368672,18051,Samarkand
2023-08-18,4,8,2023,18,3,0.0,0,0,3486769,16439,Samarkand
2023-08-19,5,8,2023,19,3,0.0,0,0,2609056,17206,Namangan
2023-08-20,6,8,2023,20,3,0.0,0,0,2754610,17870,Fergana
2023-08-21,0,8,2023,21,3,0.0,0,0,3231628,18354,Tashkent
2023-08-22,1,8,2023,22,3,0.0,0,0,3435702,16172,Namangan
2023-08-23,2,8,2023,23,3,0.0,0,0,3686677,17802,Andijan
2023-08-24,3,8,2023,24,3,0.0,0,0,3287223,18050,Tashkent
2023-08-25,4,8,2023,25,3,0.0,1,0,4067773,18619,Samarkand
2023-08-26,5,8,2023,26,3,0.0,0,0,2730447,18497,Tashkent
2023-08-27,6,8,2023,27,3,0.0,0,0,2696959,18412,Tashkent
2023-08-28,0,8,2023,28,3,0.0,0,0,3484089,17310,Fergana
2023-08-29,1,8,2023,29,3,0.0,0,0,3506111,16427,Namangan
2023-08-30,2,8,2023,30,3,0.0,0,0,3529128,17642,Tashkent
2023-08-31,3,8,2023,31,3,0.0,0,0,3597575,18761,Namangan
2023-09-01,4,9,2023,1,3,0.0,0,0,3679323,19078,Namangan
2023-09-02,5,9,2023,2,3,0.0,0,0,2798715,18535,Andijan
2023-09-03,6,9,2023,3,3,0.0,0,0,2904482,18314,Tashkent
2023-09-04,0,9,2023,4,3,0.0,0,0,3905028,18278,Andijan
2023-09-05,1,9,2023,5,3,0.0,0,0,3613040,17533,Tashkent
2023-09-06,2,9,2023,6,3,0.0,0,0,3493687,17877,Samarkand
2023-09-07,3,9,2023,7,3,0.0,0,0,3799615,19320,Tashkent
2023-09-08,4,9,2023,8,3,0.0,0,0,3624050,17234,Tashkent
2023-09-09,5,9,2023,9,3,0.0,0,0,2595788,19283,Fergana
2023-09-10,6,9,2023,10,3,0.0,1,0,3588892,17737,Tashkent
2023-09-11,0,9,2023,11,3,0.0,0,0,3572706,19059,Tashkent
2023-09-12,1,9,2023,12,3,0.0,0,0,3640755,16877,Tashkent
2023-09-13,2,9,2023,13,3,0.0,0,0,3705658,18474,Fergana
2023-09-14,3,9,2023,14,3,0.0,0,0,3688095,17420,Tashkent
2023-09-15,4,9,2023,15,3,0.0,0,0,3767275,16880,Namangan
2023-09-16,5,9,2023,16,3,0.0,0,0,2810000,18191,Tashkent
2023-09-17,6,9,2023,17,3,0.0,0,0,2920994,18827,Tashkent
2023-09-18,0,9,2023,18,3,0.0,0,0,3634541,17347,Tashkent
2023-09-19,1,9,2023,19,3,0.0,0,0,3784422,16827,Samarkand
2023-09-20,2,9,2023,20,3,0.0,0,0,3769475,17957,Tashkent
2023-09-21,3,9,2023,21,3,0.0,0,0,3544274,17964,Tashkent
2023-09-22,4,9,2023,22,3,0.0,0,0,3845260,18476,Andijan
2023-09-23,5,9,2023,23,3,0.0,0,0,2815207,18800,Samarkand
2023-09-24,6,9,2023,24,3,0.0,0,0,2972397,17996,Tashkent
2023-09-25,0,9,2023,25,3,0.0,1,0,4573618,19532,Tashkent
2023-09-26,1,9,2023,26,3,0.0,0,0,3969614,18230,Namangan
2023-09-27,2,9,2023,27,3,0.0,0,0,3667793,17777,Tashkent
2023-09-28,3,9,2023,28,3,0.0,0,0,3652266,16769,Tashkent
2023-09-29,4,9,2023,29,3,0.0,0,0,3704291,17851,Fergana
2023-09-30,5,9,2023,30,3,0.0,0,0,2858955,17796,Samarkand
2023-10-01,6,10,2023,1,4,0.0,0,0,3074600,18837,Samarkand
2023-10-02,0,10,2023,2,4,0.0,0,0,3575671,18442,Tashkent
2023-10-03,1,10,2023,3,4,0.0,0,0,3664818,17132,Tashkent
2023-10-04,2,10,2023,4,4,0.0,0,0,3665771,18217,Samarkand
2023-10-05,3,10,2023,5,4,0.0,0,0,3978272,18620,Tashkent
2023-10-06,4,10,2023,6,4,0.0,0,0,4098311,19308,Samarkand
2023-10-07,5,10,2023,7,4,0.0,0,0,2981993,18800,Samarkand
2023-10-08,6,10,2023,8,4,0.0,0,0,2976811,18702,Tashkent
2023-10-09,0,10,2023,9,4,0.0,0,0,3856415,18145,Andijan
2023-10-10,1,10,2023,10,4,0.0,1,0,4913902,18411,Namangan
2023-10-11,2,10,2023,11,4,0.0,0,0,3709289,19103,Fergana
2023-10-12,3,10,2023,12,4,0.0,0,0,3892219,17041,Tashkent
2023-10-13,4,10,2023,13,4,0.0,0,0,4009258,17831,Tashkent
2023-10-14,5,10,2023,14,4,0.0,0,0,3072753,17496,Samarkand
2023-10-15,6,10,2023,15,4,0.0,0,0,3037799,18421,Tashkent
2023-10-16,0,10,2023,16,4,0.0,0,0,4023495,19105,Andijan
2023-10-17,1,10,2023,17,4,0.0,0,0,3453215,17647,Tashkent
2023-10-18,2,10,2023,18,4,0.0,0,0,3980247,16216,Samarkand
2023-10-19,3,10,2023,19,4,0.0,0,0,3776994,17802,Tashkent
2023-10-20,4,10,2023,20,4,0.0,0,0,3597521,18866,Samarkand
2023-10-21,5,10,2023,21,4,0.0,0,0,3092316,18569,Tashkent
2023-10-22,6,10,2023,22,4,0.0,0,0,3199576,18485,Tashkent
2023-10-23,0,10,2023,23,4,0.0,0,0,3870280,17922,Tashkent
2023-10-24,1,10,2023,24,4,0.0,0,0,4043443,17126,Namangan
2023-10-25,2,10,2023,25,4,0.0,1,0,5062638,18565,Tashkent
2023-10-26,3,10,2023,26,4,0.0,0,0,4106824,17489,Andijan
2023-10-27,4,10,2023,27,4,0.0,0,0,4161088,19907,Namangan
2023-10-28,5,10,2023,28,4,0.0,0,0,3138929,18619,Tashkent
2023-10-29,6,10,2023,29,4,0.0,0,0,3060234,17702,Fergana
2023-10-30,0,10,2023,30,4,0.0,0,0,3664039,17681,Tashkent
2023-10-31,1,10,2023,31,4,0.0,0,0,3879664,18099,Andijan
2023-11-01,2,11,2023,1,4,0.0,0,0,3859460,17985,Samarkand
2023-11-02,3,11,2023,2,4,0.0,0,0,4344720,19074,Tashkent
2023-11-03,4,11,2023,3,4,0.0,0,0,3972830,18333,Tashkent
2023-11-04,5,11,2023,4,4,0.0,0,0,3138810,17602,Tashkent
2023-11-05,6,11,2023,5,4,0.0,0,0,3195032,19703,Andijan
2023-11-06,0,11,2023,6,4,0.0,0,0,4018190,18234,Tashkent
2023-11-07,1,11,2023,7,4,0.0,0,0,4286804,18813,Fergana
2023-11-08,2,11,2023,8,4,0.0,0,0,3917946,17715,Tashkent
2023-11-09,3,11,2023,9,4,0.0,0,0,4052740,18495,Andijan
2023-11-10,4,11,2023,10,4,0.0,1,0,4764493,18457,Tashkent
2023-11-11,5,11,2023,11,4,0.0,0,0,2976153,16700,Samarkand
2023-11-12,6,11,2023,12,4,0.0,0,0,3067775,19828,Samarkand
2023-11-13,0,11,2023,13,4,0.0,0,0,4029154,19252,Fergana
2023-11-14,1,11,2023,14,4,0.0,0,0,3969213,17905,Tashkent
2023-11-15,2,11,2023,15,4,0.0,0,0,3930047,17344,Tashkent
2023-11-16,3,11,2023,16,4,0.0,0,0,3817868,18508,Tashkent
2023-11-17,4,11,2023,17,4,0.0,0,0,4035415,18302,Fergana
2023-11-18,5,11,2023,18,4,0.0,0,0,2970563,18521,Tashkent
2023-11-19,6,11,2023,19,4,0.0,0,0,3259673,18393,Samarkand
2023-11-20,0,11,2023,20,4,0.0,0,0,4072598,18648,Tashkent
2023-11-21,1,11,2023,21,4,0.0,0,0,3825803,19405,Namangan
2023-11-22,2,11,2023,22,4,0.0,0,0,4015828,18705,Andijan
2023-11-23,3,11,2023,23,4,0.0,0,0,3947139,17414,Samarkand
2023-11-24,4,11,2023,24,4,0.0,0,0,4125038,19348,Tashkent
2023-11-25,5,11,2023,25,4,0.0,1,0,4087193,19573,Tashkent
2023-11-26,6,11,2023,26,4,0.0,0,0,2943674,20786,Tashkent
2023-11-27,0,11,2023,27,4,0.0,0,0,4102225,17369,Tashkent
2023-11-28,1,11,2023,28,4,0.0,0,0,4060731,18466,Fergana
2023-11-29,2,11,2023,29,4,0.0,0,0,4200226,16609,Samarkand
2023-11-30,3,11,2023,30,4,0.0,0,0,4128775,18721,Andijan
2023-12-01,4,12,2023,1,4,0.0,0,0,4263127,17843,Tashkent
2023-12-02,5,12,2023,2,4,0.0,0,0,3387484,19824,Fergana
2023-12-03,6,12,2023,3,4,0.0,0,0,3324845,17669,Samarkand
2023-12-04,0,12,2023,4,4,0.0,0,0,4596215,16941,Samarkand
2023-12-05,1,12,2023,5,4,0.0,0,0,4414062,17919,Tashkent
2023-12-06,2,12,2023,6,4,0.0,0,0,4749731,16719,Samarkand
2023-12-07,3,12,2023,7,4,0.0,0,0,4407087,18904,Samarkand
2023-12-08,4,12,2023,8,4,0.0,0,0,4296273,16654,Fergana
2023-12-09,5,12,2023,9,4,0.0,0,0,3242753,18333,Andijan
2023-12-10,6,12,2023,10,4,0.0,1,0,3910729,16651,Tashkent
2023-12-11,0,12,2023,11,4,0.0,0,0,4151963,18061,Tashkent
2023-12-12,1,12,2023,12,4,0.0,0,0,4484028,19635,Samarkand
2023-12-13,2,12,2023,13,4,0.0,0,0,4530752,18613,Samarkand
2023-12-14,3,12,2023,14,4,0.0,0,0,4163087,17637,Tashkent
2023-12-15,4,12,2023,15,4,0.0,0,0,4607193,18306,Fergana
2023-12-16,5,12,2023,16,4,0.0,0,0,3405257,18349,Andijan
2023-12-17,6,12,2023,17,4,0.0,0,0,3495710,18716,Andijan
2023-12-18,0,12,2023,18,4,0.0,0,0,4746882,17248,Tashkent
2023-12-19,1,12,2023,19,4,0.0,0,0,4623206,18819,Namangan
2023-12-20,2,12,2023,20,4,0.0,0,0,4418914,16185,Fergana
2023-12-21,3,12,2023,21,4,0.0,0,0,4311323,17848,Samarkand
