date,day_of_week,month,year,day_of_month,quarter,is_ramadan,is_payday,is_navruz,transaction_volume,avg_transaction_value,region,usd_uzs_rate,usd_uzs_rate_lag7,usd_uzs_rate_change
2021-11-06,5,11,2021,6,4,0.0,0,0,1496294,14783,Samarkand,10680.4,10683.0,-0.000243
2021-11-07,6,11,2021,7,4,0.0,0,0,1377307,17172,Tashkent,10680.4,10683.0,-0.000243
2021-11-08,0,11,2021,8,4,0.0,0,0,1878004,14622,Tashkent,10705.26,10674.21,0.002909
2021-11-09,1,11,2021,9,4,0.0,0,0,1799081,15802,Fergana,10693.0,10690.08,0.000273
2021-11-10,2,11,2021,10,4,0.0,1,0,2184942,16459,Samarkand,10680.09,10712.0,-0.002979
2021-11-11,3,11,2021,11,4,0.0,0,0,1868719,14653,Tashkent,10715.3,10695.06,0.001892
2021-11-12,4,11,2021,12,4,0.0,0,0,1853592,15808,Tashkent,10732.04,10680.4,0.004835
2021-11-13,5,11,2021,13,4,0.0,0,0,1321311,16414,Namangan,10732.04,10680.4,0.004835
2021-11-14,6,11,2021,14,4,0.0,0,0,1494795,15677,Fergana,10732.04,10680.4,0.004835
2021-11-15,0,11,2021,15,4,0.0,0,0,1911047,17966,Tashkent,10737.06,10705.26,0.002971
2021-11-16,1,11,2021,16,4,0.0,0,0,1767253,14340,Tashkent,10721.24,10693.0,0.002641
2021-11-17,2,11,2021,17,4,0.0,0,0,1842872,16525,Tashkent,10740.8,10680.09,0.005684
2021-11-18,3,11,2021,18,4,0.0,0,0,1851573,15543,Andijan,10755.26,10715.3,0.003729
2021-11-19,4,11,2021,19,4,0.0,0,0,1836185,16303,Samarkand,10768.1,10732.04,0.00336
2021-11-20,5,11,2021,20,4,0.0,0,0,1387423,16042,Samarkand,10768.1,10732.04,0.00336
2021-11-21,6,11,2021,21,4,0.0,0,0,1381712,15105,Samarkand,10768.1,10732.04,0.00336
2021-11-22,0,11,2021,22,4,0.0,0,0,1820015,15879,Tashkent,10741.33,10737.06,0.000398
2021-11-23,1,11,2021,23,4,0.0,0,0,1908962,14213,Namangan,10756.03,10721.24,0.003245
2021-11-24,2,11,2021,24,4,0.0,0,0,1864659,16185,Samarkand,10765.12,10740.8,0.002264
2021-11-25,3,11,2021,25,4,0.0,1,0,2195331,15945,Tashkent,10745.4,10755.26,-0.000917
2021-11-26,4,11,2021,26,4,0.0,0,0,1884511,16220,Tashkent,10757.57,10768.1,-0.000978
2021-11-27,5,11,2021,27,4,0.0,0,0,1264508,16559,Samarkand,10757.57,10768.1,-0.000978
2021-11-28,6,11,2021,28,4,0.0,0,0,1493963,16011,Andijan,10757.57,10768.1,-0.000978
2021-11-29,0,11,2021,29,4,0.0,0,0,1705211,15838,Tashkent,10777.04,10741.33,0.003325
2021-11-30,1,11,2021,30,4,0.0,0,0,1807715,15019,Namangan,10787.03,10756.03,0.002882
2021-12-01,2,12,2021,1,4,0.0,0,0,1881183,15157,Fergana,10778.98,10765.12,0.001287
2021-12-02,3,12,2021,2,4,0.0,0,0,1868984,16680,Tashkent,10766.49,10745.4,0.001963
2021-12-03,4,12,2021,3,4,0.0,0,0,2064337,16883,Tashkent,10760.27,10757.57,0.000251
2021-12-04,5,12,2021,4,4,0.0,0,0,1511232,15547,Tashkent,10760.27,10757.57,0.000251
2021-12-05,6,12,2021,5,4,0.0,0,0,1562716,15778,Fergana,10760.27,10757.57,0.000251
2021-12-06,0,12,2021,6,4,0.0,0,0,1974061,15021,Tashkent,10775.34,10777.04,-0.000158
2021-12-07,1,12,2021,7,4,0.0,0,0,2017226,16686,Tashkent,10769.78,10787.03,-0.001599
2021-12-08,2,12,2021,8,4,0.0,0,0,1987226,16284,Samarkand,10769.78,10778.98,-0.000854
2021-12-09,3,12,2021,9,4,0.0,0,0,1881065,17308,Fergana,10782.24,10766.49,0.001463
2021-12-10,4,12,2021,10,4,0.0,1,0,2517584,15056,Tashkent,10795.73,10760.27,0.003295
2021-12-11,5,12,2021,11,4,0.0,0,0,1518636,15460,Tashkent,10795.73,10760.27,0.003295
2021-12-12,6,12,2021,12,4,0.0,0,0,1454008,15951,Samarkand,10795.73,10760.27,0.003295
2021-12-13,0,12,2021,13,4,0.0,0,0,1955505,16286,Samarkand,10807.48,10775.34,0.002983
2021-12-14,1,12,2021,14,4,0.0,0,0,2110805,15600,Namangan,10826.29,10769.78,0.005247
2021-12-15,2,12,2021,15,4,0.0,0,0,2060740,15078,Tashkent,10845.0,10769.78,0.006984
2021-12-16,3,12,2021,16,4,0.0,0,0,1966838,16485,Namangan,10830.15,10782.24,0.004443
2021-12-17,4,12,2021,17,4,0.0,0,0,1968463,16360,Fergana,10840.22,10795.73,0.004121
2021-12-18,5,12,2021,18,4,0.0,0,0,1538428,15053,Samarkand,10840.22,10795.73,0.004121
2021-12-19,6,12,2021,19,4,0.0,0,0,1689377,16874,Fergana,10840.22,10795.73,0.004121
2021-12-20,0,12,2021,20,4,0.0,0,0,2032026,16730,Tashkent,10821.32,10807.48,0.001281
2021-12-21,1,12,2021,21,4,0.0,0,0,2037609,15904,Tashkent,10828.37,10826.29,0.000192
2021-12-22,2,12,2021,22,4,0.0,0,0,2087477,15864,Fergana,10837.65,10845.0,-0.000678
2021-12-23,3,12,2021,23,4,0.0,0,0,2025725,16247,Samarkand,10848.58,10830.15,0.001702
2021-12-24,4,12,2021,24,4,0.0,0,0,1987457,15118,Samarkand,10807.25,10840.22,-0.003041
2021-12-25,5,12,2021,25,4,0.0,1,0,1897669,15835,Tashkent,10807.25,10840.22,-0.003041
2021-12-26,6,12,2021,26,4,0.0,0,0,1564618,14093,Andijan,10807.25,10840.22,-0.003041
2021-12-27,0,12,2021,27,4,0.0,0,0,2010396,16519,Samarkand,10798.23,10821.32,-0.002134
2021-12-28,1,12,2021,28,4,0.0,0,0,2073756,14572,Tashkent,10810.15,10828.37,-0.001683
2021-12-29,2,12,2021,29,4,0.0,0,0,2021010,17028,Tashkent,10810.22,10837.65,-0.002531
2021-12-30,3,12,2021,30,4,0.0,0,0,2077689,15564,Fergana,10837.66,10848.58,-0.001007
2021-12-31,4,12,2021,31,4,0.0,0,0,2013728,15663,Fergana,10837.66,10807.25,0.002814
2022-01-01,5,1,2022,1,1,0.0,0,0,1501651,15333,Samarkand,10837.66,10807.25,0.002814
2022-01-02,6,1,2022,2,1,0.0,0,0,1378466,15609,Namangan,10837.66,10807.25,0.002814
2022-01-03,0,1,2022,3,1,0.0,0,0,1992885,16977,Tashkent,10837.66,10798.23,0.003652
2022-01-04,1,1,2022,4,1,0.0,0,0,1950723,13856,Tashkent,10837.66,10810.15,0.002545
2022-01-05,2,1,2022,5,1,0.0,0,0,2002567,16871,Namangan,10819.67,10810.22,0.000874
2022-01-06,3,1,2022,6,1,0.0,0,0,1704049,16123,Namangan,10812.0,10837.66,-0.002368
2022-01-07,4,1,2022,7,1,0.0,0,0,2090106,14891,Fergana,10805.43,10837.66,-0.002974
2022-01-08,5,1,2022,8,1,0.0,0,0,1497467,15000,Namangan,10818.05,10837.66,-0.001809
2022-01-09,6,1,2022,9,1,0.0,0,0,1573964,17205,Tashkent,10818.05,10837.66,-0.001809
2022-01-10,0,1,2022,10,1,0.0,1,0,2261211,15111,Namangan,10836.21,10837.66,-0.000134
2022-01-11,1,1,2022,11,1,0.0,0,0,1982981,14948,Tashkent,10840.02,10837.66,0.000218
2022-01-12,2,1,2022,12,1,0.0,0,0,1855558,16784,Tashkent,10855.02,10819.67,0.003267
2022-01-13,3,1,2022,13,1,0.0,0,0,1890457,16148,Tashkent,10860.17,10812.0,0.004455
2022-01-14,4,1,2022,14,1,0.0,0,0,2089047,15131,Tashkent,10852.04,10805.43,0.004314
2022-01-15,5,1,2022,15,1,0.0,0,0,1503308,16058,Tashkent,10852.04,10818.05,0.003142
2022-01-16,6,1,2022,16,1,0.0,0,0,1529337,15067,Tashkent,10852.04,10818.05,0.003142
2022-01-17,0,1,2022,17,1,0.0,0,0,2013142,16772,Tashkent,10839.97,10836.21,0.000347
2022-01-18,1,1,2022,18,1,0.0,0,0,1985695,16744,Tashkent,10824.97,10840.02,-0.001388
2022-01-19,2,1,2022,19,1,0.0,0,0,1960471,16324,Samarkand,10809.74,10855.02,-0.004171
2022-01-20,3,1,2022,20,1,0.0,0,0,1978875,16191,Tashkent,10817.25,10860.17,-0.003952
2022-01-21,4,1,2022,21,1,0.0,0,0,2139726,17314,Tashkent,10835.07,10852.04,-0.001564
2022-01-22,5,1,2022,22,1,0.0,0,0,1520390,15909,Fergana,10835.07,10852.04,-0.001564
2022-01-23,6,1,2022,23,1,0.0,0,0,1537467,14967,Namangan,10835.07,10852.04,-0.001564
2022-01-24,0,1,2022,24,1,0.0,0,0,2039292,16276,Fergana,10845.02,10839.97,0.000466
2022-01-25,1,1,2022,25,1,0.0,1,0,2495297,17588,Tashkent,10825.0,10824.97,3e-06
2022-01-26,2,1,2022,26,1,0.0,0,0,2053456,15111,Fergana,10818.0,10809.74,0.000764
2022-01-27,3,1,2022,27,1,0.0,0,0,2012171,15637,Tashkent,10803.97,10817.25,-0.001228
2022-01-28,4,1,2022,28,1,0.0,0,0,1873929,16263,Tashkent,10804.0,10835.07,-0.002868
2022-01-29,5,1,2022,29,1,0.0,0,0,1633158,15890,Tashkent,10804.0,10835.07,-0.002868
2022-01-30,6,1,2022,30,1,0.0,0,0,1463947,15151,Namangan,10804.0,10835.07,-0.002868
2022-01-31,0,1,2022,31,1,0.0,0,0,1992557,16838,Tashkent,10815.16,10845.02,-0.002753
2022-02-01,1,2,2022,1,1,0.0,0,0,1620895,17800,Tashkent,10804.86,10825.0,-0.001861
2022-02-02,2,2,2022,2,1,0.0,0,0,1668450,16104,Tashkent,10813.0,10818.0,-0.000462
2022-02-03,3,2,2022,3,1,0.0,0,0,1696180,15228,Namangan,10825.07,10803.97,0.001953
2022-02-04,4,2,2022,4,1,0.0,0,0,1697126,14715,Samarkand,10835.21,10804.0,0.002889
2022-02-05,5,2,2022,5,1,0.0,0,0,1330146,16164,Tashkent,10835.21,10804.0,0.002889
2022-02-06,6,2,2022,6,1,0.0,0,0,1393688,16845,Samarkand,10835.21,10804.0,0.002889
2022-02-07,0,2,2022,7,1,0.0,0,0,1710341,16345,Samarkand,10853.02,10815.16,0.003501
2022-02-08,1,2,2022,8,1,0.0,0,0,1664874,15967,Fergana,10855.11,10804.86,0.004651
2022-02-09,2,2,2022,9,1,0.0,0,0,1747616,15501,Tashkent,10840.11,10813.0,0.002507
2022-02-10,3,2,2022,10,1,0.0,1,0,2152428,15102,Namangan,10835.0,10825.07,0.000917
2022-02-11,4,2,2022,11,1,0.0,0,0,1602817,16647,Tashkent,10851.24,10835.21,0.001479
2022-02-12,5,2,2022,12,1,0.0,0,0,1347320,16714,Fergana,10851.24,10835.21,0.001479
2022-02-13,6,2,2022,13,1,0.0,0,0,1353932,14749,Tashkent,10851.24,10835.21,0.001479
2022-02-14,0,2,2022,14,1,0.0,0,0,1669777,17261,Tashkent,10860.64,10853.02,0.000702
2022-02-15,1,2,2022,15,1,0.0,0,0,1784399,16452,Tashkent,10844.02,10855.11,-0.001022
2022-02-16,2,2,2022,16,1,0.0,0,0,1682606,17116,Samarkand,10837.16,10840.11,-0.000272
2022-02-17,3,2,2022,17,1,0.0,0,0,1702715,14926,Tashkent,10845.08,10835.0,0.00093
2022-02-18,4,2,2022,18,1,0.0,0,0,1683907,14911,Fergana,10856.41,10851.24,0.000476
2022-02-19,5,2,2022,19,1,0.0,0,0,1324553,15888,Tashkent,10856.41,10851.24,0.000476
2022-02-20,6,2,2022,20,1,0.0,0,0,1266758,16413,Fergana,10856.41,10851.24,0.000476
2022-02-21,0,2,2022,21,1,0.0,0,0,1602053,17451,Namangan,10841.22,10860.64,-0.001788
2022-02-22,1,2,2022,22,1,0.0,0,0,1809938,16582,Samarkand,10888.07,10844.02,0.004062
2022-02-23,2,2,2022,23,1,0.0,0,0,1645177,15827,Fergana,10869.8,10837.16,0.003012
2022-02-24,3,2,2022,24,1,0.0,0,0,1636730,15203,Fergana,10840.28,10845.08,-0.000443
2022-02-25,4,2,2022,25,1,0.0,1,0,1901783,17012,Tashkent,10850.85,10856.41,-0.000512
2022-02-26,5,2,2022,26,1,0.0,0,0,1297594,15260,Namangan,10850.85,10856.41,-0.000512
2022-02-27,6,2,2022,27,1,0.0,0,0,1262226,17338,Tashkent,10850.85,10856.41,-0.000512
2022-02-28,0,2,2022,28,1,0.0,0,0,1822442,15811,Samarkand,10860.0,10841.22,0.001732
2022-03-01,1,3,2022,1,1,0.0,0,0,2343039,17314,Fergana,10872.41,10888.07,-0.001438
2022-03-02,2,3,2022,2,1,0.0,0,0,2191944,16589,Tashkent,10861.8,10869.8,-0.000736
2022-03-03,3,3,2022,3,1,0.0,0,0,2459155,15939,Tashkent,10887.83,10840.28,0.004386
2022-03-04,4,3,2022,4,1,0.0,0,0,2346488,15637,Samarkand,10900.25,10850.85,0.004553
2022-03-05,5,3,2022,5,1,0.0,0,0,1739697,15783,Namangan,10900.25,10850.85,0.004553
2022-03-06,6,3,2022,6,1,0.0,0,0,1587730,16402,Andijan,10900.25,10850.85,0.004553
2022-03-07,0,3,2022,7,1,0.0,0,0,2471017,16125,Samarkand,10910.43,10860.0,0.004644
2022-03-08,1,3,2022,8,1,0.0,0,0,2139588,15591,Fergana,10910.43,10872.41,0.003497
2022-03-09,2,3,2022,9,1,0.0,0,0,2118205,15937,Andijan,10897.27,10861.8,0.003266
2022-03-10,3,3,2022,10,1,0.0,1,0,2881872,16136,Tashkent,10918.68,10887.83,0.002833
2022-03-11,4,3,2022,11,1,0.0,0,0,2492952,14374,Tashkent,10957.36,10900.25,0.005239
2022-03-12,5,3,2022,12,1,0.0,0,0,1871297,16447,Fergana,10957.36,10900.25,0.005239
2022-03-13,6,3,2022,13,1,0.0,0,0,1814654,15300,Namangan,10957.36,10900.25,0.005239
2022-03-14,0,3,2022,14,1,0.0,0,0,2331268,15165,Namangan,10998.06,10910.43,0.008032
2022-03-15,1,3,2022,15,1,0.0,0,0,2356830,14741,Tashkent,11033.03,10910.43,0.011237
2022-03-16,2,3,2022,16,1,0.0,0,0,2350214,14659,Tashkent,11150.12,10897.27,0.023203
2022-03-17,3,3,2022,17,1,0.0,0,0,2308587,15014,Tashkent,11330.38,10918.68,0.037706
2022-03-18,4,3,2022,18,1,0.0,0,0,2294374,15534,Tashkent,11571.99,10957.36,0.056093
2022-03-19,5,3,2022,19,1,0.0,0,0,1779233,17668,Tashkent,11571.99,10957.36,0.056093
2022-03-20,6,3,2022,20,1,0.0,0,1,2337358,15688,Fergana,11571.99,10957.36,0.056093
2022-03-21,0,3,2022,21,1,0.0,0,1,3057706,16254,Tashkent,11571.99,10998.06,0.052185
2022-03-22,1,3,2022,22,1,0.0,0,1,2885462,16436,Namangan,11571.99,11033.03,0.04885
2022-03-23,2,3,2022,23,1,0.0,0,1,3085501,16224,Tashkent,11571.99,11150.12,0.037835
2022-03-24,3,3,2022,24,1,0.0,0,0,2205720,16061,Samarkand,11509.59,11330.38,0.015817
2022-03-25,4,3,2022,25,1,0.0,1,0,2680368,15170,Tashkent,11483.91,11571.99,-0.007611
2022-03-26,5,3,2022,26,1,0.0,0,0,1807255,17290,Tashkent,11483.91,11571.99,-0.007611
2022-03-27,6,3,2022,27,1,0.0,0,0,1895864,17579,Tashkent,11483.91,11571.99,-0.007611
2022-03-28,0,3,2022,28,1,0.0,0,0,2389000,14790,Andijan,11486.87,11571.99,-0.007356
2022-03-29,1,3,2022,29,1,0.0,0,0,2161432,15321,Namangan,11474.3,11571.99,-0.008442
2022-03-30,2,3,2022,30,1,0.0,0,0,2216902,15920,Samarkand,11442.67,11571.99,-0.011175
2022-03-31,3,3,2022,31,1,0.0,0,0,2397175,15375,Tashkent,11400.21,11509.59,-0.009503
2022-04-01,4,4,2022,1,2,0.0,0,0,1741526,16555,Andijan,11395.02,11483.91,-0.00774
2022-04-02,5,4,2022,2,2,1.0,0,0,1234151,15571,Tashkent,11395.02,11483.91,-0.00774
2022-04-03,6,4,2022,3,2,1.0,0,0,1273824,17890,Tashkent,11395.02,11483.91,-0.00774
2022-04-04,0,4,2022,4,2,1.0,0,0,1537361,17113,Samarkand,11404.61,11486.87,-0.007161
2022-04-05,1,4,2022,5,2,1.0,0,0,1607415,16335,Andijan,11408.5,11474.3,-0.005735
2022-04-06,2,4,2022,6,2,1.0,0,0,1516543,16990,Tashkent,11385.07,11442.67,-0.005034
2022-04-07,3,4,2022,7,2,1.0,0,0,1564822,17056,Tashkent,11370.56,11400.21,-0.002601
2022-04-08,4,4,2022,8,2,1.0,0,0,1625282,15724,Andijan,11362.51,11395.02,-0.002853
2022-04-09,5,4,2022,9,2,1.0,0,0,1172947,15526,Tashkent,11362.51,11395.02,-0.002853
2022-04-10,6,4,2022,10,2,1.0,1,0,1556634,16245,Tashkent,11362.51,11395.02,-0.002853
2022-04-11,0,4,2022,11,2,1.0,0,0,1607588,16875,Samarkand,11344.69,11404.61,-0.005254
2022-04-12,1,4,2022,12,2,1.0,0,0,1645806,16300,Namangan,11329.38,11408.5,-0.006935
2022-04-13,2,4,2022,13,2,1.0,0,0,1626024,14931,Samarkand,11315.0,11385.07,-0.006155
2022-04-14,3,4,2022,14,2,1.0,0,0,1700972,15554,Andijan,11335.97,11370.56,-0.003042
2022-04-15,4,4,2022,15,2,1.0,0,0,1622418,16140,Fergana,11320.0,11362.51,-0.003741
2022-04-16,5,4,2022,16,2,1.0,0,0,1238603,16142,Tashkent,11320.0,11362.51,-0.003741
2022-04-17,6,4,2022,17,2,1.0,0,0,1267491,17785,Andijan,11320.0,11362.51,-0.003741
2022-04-18,0,4,2022,18,2,1.0,0,0,1653626,15101,Tashkent,11299.42,11344.69,-0.00399
2022-04-19,1,4,2022,19,2,1.0,0,0,1622996,16618,Tashkent,11278.02,11329.38,-0.004533
2022-04-20,2,4,2022,20,2,1.0,0,0,1623839,17408,Samarkand,11259.37,11315.0,-0.004916
2022-04-21,3,4,2022,21,2,1.0,0,0,1577024,18038,Tashkent,11281.8,11335.97,-0.004779
2022-04-22,4,4,2022,22,2,1.0,0,0,1580904,15900,Tashkent,11302.08,11320.0,-0.001583
2022-04-23,5,4,2022,23,2,1.0,0,0,1196643,16621,Tashkent,11302.08,11320.0,-0.001583
2022-04-24,6,4,2022,24,2,1.0,0,0,1357646,16687,Tashkent,11302.08,11320.0,-0.001583
2022-04-25,0,4,2022,25,2,1.0,1,0,1887469,16391,Namangan,11260.28,11299.42,-0.003464
2022-04-26,1,4,2022,26,2,1.0,0,0,1584333,16159,Samarkand,11246.9,11278.02,-0.002759
2022-04-27,2,4,2022,27,2,1.0,0,0,1584017,16590,Andijan,11221.87,11259.37,-0.003331
2022-04-28,3,4,2022,28,2,1.0,0,0,1690699,14219,Tashkent,11200.06,11281.8,-0.007245
2022-04-29,4,4,2022,29,2,1.0,0,0,1614383,16794,Tashkent,11179.8,11302.08,-0.010819
2022-04-30,5,4,2022,30,2,1.0,0,0,1338988,16353,Tashkent,11179.8,11302.08,-0.010819
2022-05-01,6,5,2022,1,2,1.0,0,0,1292729,16078,Tashkent,11179.8,11302.08,-0.010819
2022-05-02,0,5,2022,2,2,1.0,0,0,1723702,17896,Tashkent,11179.8,11260.28,-0.007147
2022-05-03,1,5,2022,3,2,0.0,0,0,1873999,15723,Fergana,11179.8,11246.9,-0.005966
2022-05-04,2,5,2022,4,2,0.0,0,0,2106931,15944,Andijan,11179.8,11221.87,-0.003749
2022-05-05,3,5,2022,5,2,0.0,0,0,1849824,17863,Andijan,11161.96,11200.06,-0.003402
2022-05-06,4,5,2022,6,2,0.0,0,0,1967820,15607,Tashkent,11132.56,11179.8,-0.004225
2022-05-07,5,5,2022,7,2,0.0,0,0,1555868,15836,Namangan,11115.9,11179.8,-0.005716
2022-05-08,6,5,2022,8,2,0.0,0,0,1543828,16162,Tashkent,11115.9,11179.8,-0.005716
2022-05-09,0,5,2022,9,2,0.0,0,0,1934252,16956,Tashkent,11115.9,11179.8,-0.005716
2022-05-10,1,5,2022,10,2,0.0,1,0,2367073,16453,Namangan,11141.8,11179.8,-0.003399
2022-05-11,2,5,2022,11,2,0.0,0,0,1955431,15256,Samarkand,11162.03,11179.8,-0.001589
2022-05-12,3,5,2022,12,2,0.0,0,0,1942183,15868,Tashkent,11184.63,11161.96,0.002031
2022-05-13,4,5,2022,13,2,0.0,0,0,2030720,15812,Tashkent,11165.92,11132.56,0.002997
2022-05-14,5,5,2022,14,2,0.0,0,0,1661426,16239,Tashkent,11165.92,11115.9,0.0045
2022-05-15,6,5,2022,15,2,0.0,0,0,1493685,16645,Fergana,11165.92,11115.9,0.0045
2022-05-16,0,5,2022,16,2,0.0,0,0,1852914,16643,Samarkand,11150.14,11115.9,0.00308
2022-05-17,1,5,2022,17,2,0.0,0,0,1955063,14891,Andijan,11164.86,11141.8,0.00207
2022-05-18,2,5,2022,18,2,0.0,0,0,2166286,17166,Tashkent,11145.21,11162.03,-0.001507
2022-05-19,3,5,2022,19,2,0.0,0,0,1902150,16521,Tashkent,11130.57,11184.63,-0.004833
2022-05-20,4,5,2022,20,2,0.0,0,0,2095966,17430,Samarkand,11088.2,11165.92,-0.00696
2022-05-21,5,5,2022,21,2,0.0,0,0,1638614,16681,Samarkand,11088.2,11165.92,-0.00696
2022-05-22,6,5,2022,22,2,0.0,0,0,1502839,17210,Tashkent,11088.2,11165.92,-0.00696
2022-05-23,0,5,2022,23,2,0.0,0,0,2016905,16706,Fergana,11095.09,11150.14,-0.004937
2022-05-24,1,5,2022,24,2,0.0,0,0,2102258,17413,Namangan,11084.9,11164.86,-0.007162
2022-05-25,2,5,2022,25,2,0.0,1,0,2373414,16757,Andijan,11074.93,11145.21,-0.006306
2022-05-26,3,5,2022,26,2,0.0,0,0,1960958,16265,Namangan,11063.01,11130.57,-0.00607
2022-05-27,4,5,2022,27,2,0.0,0,0,1932699,18164,Namangan,11045.25,11088.2,-0.003873
2022-05-28,5,5,2022,28,2,0.0,0,0,1482028,17061,Samarkand,11045.25,11088.2,-0.003873
2022-05-29,6,5,2022,29,2,0.0,0,0,1505890,16812,Namangan,11045.25,11088.2,-0.003873
2022-05-30,0,5,2022,30,2,0.0,0,0,1886670,15336,Tashkent,11034.15,11095.09,-0.005493
2022-05-31,1,5,2022,31,2,0.0,0,0,1988185,15330,Tashkent,11010.88,11084.9,-0.006678
2022-06-01,2,6,2022,1,2,0.0,0,0,1831554,16598,Tashkent,10985.79,11074.93,-0.008049
2022-06-02,3,6,2022,2,2,0.0,0,0,1909050,16484,Samarkand,10980.02,11063.01,-0.007502
2022-06-03,4,6,2022,3,2,0.0,0,0,1775161,15880,Tashkent,10994.67,11045.25,-0.004579
2022-06-04,5,6,2022,4,2,0.0,0,0,1497332,16487,Andijan,10994.67,11045.25,-0.004579
2022-06-05,6,6,2022,5,2,0.0,0,0,1528343,17649,Tashkent,10994.67,11045.25,-0.004579
2022-06-06,0,6,2022,6,2,0.0,0,0,1746456,16938,Tashkent,11012.06,11034.15,-0.002002
2022-06-07,1,6,2022,7,2,0.0,0,0,1927838,15472,Samarkand,11031.7,11010.88,0.001891
2022-06-08,2,6,2022,8,2,0.0,0,0,1994388,16299,Tashkent,11046.94,10985.79,0.005566
2022-06-09,3,6,2022,9,2,0.0,0,0,1810590,15748,Tashkent,11039.96,10980.02,0.005459
2022-06-10,4,6,2022,10,2,0.0,1,0,2478637,16085,Tashkent,11021.19,10994.67,0.002412
2022-06-11,5,6,2022,11,2,0.0,0,0,1511509,16068,Samarkand,11021.19,10994.67,0.002412
2022-06-12,6,6,2022,12,2,0.0,0,0,1445898,16020,Tashkent,11021.19,10994.67,0.002412
2022-06-13,0,6,2022,13,2,0.0,0,0,1904872,15402,Fergana,11005.03,11012.06,-0.000638
2022-06-14,1,6,2022,14,2,0.0,0,0,1953427,16307,Fergana,10992.2,11031.7,-0.003581
2022-06-15,2,6,2022,15,2,0.0,0,0,1918193,15965,Tashkent,10975.02,11046.94,-0.00651
2022-06-16,3,6,2022,16,2,0.0,0,0,1955252,14073,Tashkent,10960.11,11039.96,-0.007233
2022-06-17,4,6,2022,17,2,0.0,0,0,1845086,18062,Tashkent,10969.48,11021.19,-0.004692
2022-06-18,5,6,2022,18,2,0.0,0,0,1505595,17295,Fergana,10969.48,11021.19,-0.004692
2022-06-19,6,6,2022,19,2,0.0,0,0,1412097,16126,Tashkent,10969.48,11021.19,-0.004692
2022-06-20,0,6,2022,20,2,0.0,0,0,1911979,16446,Tashkent,10950.03,11005.03,-0.004998
2022-06-21,1,6,2022,21,2,0.0,0,0,1852659,15497,Fergana,10928.12,10992.2,-0.00583
2022-06-22,2,6,2022,22,2,0.0,0,0,1867191,17794,Samarkand,10895.99,10975.02,-0.007201
2022-06-23,3,6,2022,23,2,0.0,0,0,2020628,17959,Tashkent,10847.08,10960.11,-0.010313
2022-06-24,4,6,2022,24,2,0.0,0,0,2011186,16570,Tashkent,10830.17,10969.48,-0.0127
2022-06-25,5,6,2022,25,2,0.0,1,0,1880073,17267,Andijan,10830.17,10969.48,-0.0127
2022-06-26,6,6,2022,26,2,0.0,0,0,1439881,16592,Namangan,10830.17,10969.48,-0.0127
2022-06-27,0,6,2022,27,2,0.0,0,0,1907533,15386,Fergana,10839.9,10950.03,-0.010058
2022-06-28,1,6,2022,28,2,0.0,0,0,2027455,16129,Samarkand,10823.52,10928.12,-0.009572
2022-06-29,2,6,2022,29,2,0.0,0,0,1946243,16568,Samarkand,10800.55,10895.99,-0.008759
2022-06-30,3,6,2022,30,2,0.0,0,0,2116612,16102,Andijan,10860.25,10847.08,0.001214
2022-07-01,4,7,2022,1,3,0.0,0,0,1948764,16294,Andijan,10865.94,10830.17,0.003303
2022-07-02,5,7,2022,2,3,0.0,0,0,1509270,16399,Tashkent,10865.94,10830.17,0.003303
2022-07-03,6,7,2022,3,3,0.0,0,0,1480503,16411,Namangan,10865.94,10830.17,0.003303
2022-07-04,0,7,2022,4,3,0.0,0,0,1933753,16521,Tashkent,10850.1,10839.9,0.000941
2022-07-05,1,7,2022,5,3,0.0,0,0,1913373,15635,Tashkent,10836.69,10823.52,0.001217
2022-07-06,2,7,2022,6,3,0.0,0,0,1981325,15913,Fergana,10860.14,10800.55,0.005517
2022-07-07,3,7,2022,7,3,0.0,0,0,2002185,15462,Tashkent,10887.87,10860.25,0.002543
2022-07-08,4,7,2022,8,3,0.0,0,0,1869350,17276,Andijan,10912.3,10865.94,0.004267
2022-07-09,5,7,2022,9,3,0.0,0,0,1426472,14812,Tashkent,10912.3,10865.94,0.004267
2022-07-10,6,7,2022,10,3,0.0,1,0,1704615,17423,Samarkand,10912.3,10865.94,0.004267
2022-07-11,0,7,2022,11,3,0.0,0,0,1974275,17613,Andijan,10912.3,10850.1,0.005733
2022-07-12,1,7,2022,12,3,0.0,0,0,1851131,16266,Andijan,10912.3,10836.69,0.006977
2022-07-13,2,7,2022,13,3,0.0,0,0,1771336,14428,Tashkent,10920.28,10860.14,0.005538
2022-07-14,3,7,2022,14,3,0.0,0,0,1970050,16225,Tashkent,10935.19,10887.87,0.004346
2022-07-15,4,7,2022,15,3,0.0,0,0,2135158,16467,Samarkand,10950.29,10912.3,0.003481
2022-07-16,5,7,2022,16,3,0.0,0,0,1515326,15713,Tashkent,10981.93,10912.3,0.006381
2022-07-17,6,7,2022,17,3,0.0,0,0,1567862,16113,Andijan,10981.93,10912.3,0.006381
2022-07-18,0,7,2022,18,3,0.0,0,0,1952876,17753,Andijan,10970.18,10912.3,0.005304
2022-07-19,1,7,2022,19,3,0.0,0,0,1940454,17064,Tashkent,10949.91,10912.3,0.003447
